"","site","year","species_name","plant_ID","count","method","stem_cm","trap_area_m2","family","genus","epithet","seed_development_years","pollinator_code","mycorrhiza_type","needleleaf_broadleaf","deciduous_evergreen","seed_maturation_timing","seed_mass_mg","sexual_system","shade_tolerance","growth_form","seed_bank","fleshy_fruit","dispersal_syndrome","fruits_m2","fruits"
"10642","AND",1984,"Abies_concolor","CNCT_26ABCO26",162,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,162
"10643","AND",1985,"Abies_concolor","CNCT_26ABCO26",14,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,14
"10644","AND",1981,"Abies_concolor","CNCT_26ABCO27",107,"PARTIALCONECOUNT",40.6,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,107
"10645","AND",1982,"Abies_concolor","CNCT_26ABCO27",9,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,9
"10646","AND",1984,"Abies_concolor","CNCT_26ABCO27",104,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,104
"10647","AND",1987,"Abies_concolor","CNCT_26ABCO27",41,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,41
"10648","AND",1989,"Abies_concolor","CNCT_26ABCO27",2,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,2
"10649","AND",1991,"Abies_concolor","CNCT_26ABCO27",490,"PARTIALCONECOUNT",49,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,490
"10650","AND",1993,"Abies_concolor","CNCT_26ABCO27",2,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,2
"10651","AND",1995,"Abies_concolor","CNCT_26ABCO27",255,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,255
"10652","AND",1997,"Abies_concolor","CNCT_26ABCO27",145,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,145
"10653","AND",1999,"Abies_concolor","CNCT_26ABCO27",140,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,140
"10654","AND",2001,"Abies_concolor","CNCT_26ABCO27",105,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,105
"10655","AND",2003,"Abies_concolor","CNCT_26ABCO27",90,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,90
"10656","AND",2005,"Abies_concolor","CNCT_26ABCO27",19,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,19
"10657","AND",2006,"Abies_concolor","CNCT_26ABCO27",67,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,67
"10658","AND",1981,"Abies_concolor","CNCT_26ABCO28",67,"PARTIALCONECOUNT",54.7,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,67
"10659","AND",1982,"Abies_concolor","CNCT_26ABCO28",14,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,14
"10660","AND",1984,"Abies_concolor","CNCT_26ABCO28",55,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,55
"10661","AND",1981,"Abies_concolor","CNCT_26ABCO29",36,"PARTIALCONECOUNT",41.4,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,36
"10662","AND",1982,"Abies_concolor","CNCT_26ABCO29",3,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,3
"10663","AND",1984,"Abies_concolor","CNCT_26ABCO29",12,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,12
"10664","AND",1987,"Abies_concolor","CNCT_26ABCO29",16,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,16
"10665","AND",1988,"Abies_concolor","CNCT_26ABCO29",9,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,9
"10666","AND",1989,"Abies_concolor","CNCT_26ABCO29",18,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,18
"10667","AND",1991,"Abies_concolor","CNCT_26ABCO29",253,"PARTIALCONECOUNT",50.3,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,253
"10668","AND",1995,"Abies_concolor","CNCT_26ABCO29",155,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,155
"10669","AND",1997,"Abies_concolor","CNCT_26ABCO29",60,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,60
"10670","AND",1999,"Abies_concolor","CNCT_26ABCO29",130,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,130
"10671","AND",2001,"Abies_concolor","CNCT_26ABCO29",24,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,24
"10672","AND",2002,"Abies_concolor","CNCT_26ABCO29",2,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,2
"10673","AND",2003,"Abies_concolor","CNCT_26ABCO29",83,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,83
"10674","AND",2006,"Abies_concolor","CNCT_26ABCO29",120,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,120
"10675","AND",2009,"Abies_concolor","CNCT_26ABCO29",160,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,160
"10676","AND",2011,"Abies_concolor","CNCT_26ABCO29",39,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,39
"10677","AND",2014,"Abies_concolor","CNCT_26ABCO29",185,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,185
"10678","AND",2016,"Abies_concolor","CNCT_26ABCO29",30,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,30
"10679","AND",1981,"Abies_concolor","CNCT_26ABCO30",24,"PARTIALCONECOUNT",45.9,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,24
"10680","AND",1982,"Abies_concolor","CNCT_26ABCO30",3,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,3
"10681","AND",1984,"Abies_concolor","CNCT_26ABCO30",24,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,24
"10682","AND",1987,"Abies_concolor","CNCT_26ABCO30",48,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,48
"10683","AND",1991,"Abies_concolor","CNCT_26ABCO30",144,"PARTIALCONECOUNT",49.9,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,144
"10684","AND",1993,"Abies_concolor","CNCT_26ABCO30",10,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,10
"10685","AND",1994,"Abies_concolor","CNCT_26ABCO30",3,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,3
"10686","AND",1995,"Abies_concolor","CNCT_26ABCO30",90,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,90
"10687","AND",1997,"Abies_concolor","CNCT_26ABCO30",80,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,80
"10688","AND",1999,"Abies_concolor","CNCT_26ABCO30",33,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,33
"10689","AND",2001,"Abies_concolor","CNCT_26ABCO30",9,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,9
"10690","AND",2003,"Abies_concolor","CNCT_26ABCO30",54,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,54
"10691","AND",2005,"Abies_concolor","CNCT_26ABCO30",10,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,10
"10692","AND",2006,"Abies_concolor","CNCT_26ABCO30",38,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,38
"10693","AND",2013,"Abies_concolor","CNCT_26ABCO30",2,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,2
"10694","AND",2014,"Abies_concolor","CNCT_26ABCO30",2,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,2
"10695","AND",2015,"Abies_concolor","CNCT_26ABCO30",6,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,6
"10696","AND",1981,"Abies_concolor","CNCT_26ABCO31",6,"PARTIALCONECOUNT",49.7,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,6
"10697","AND",1984,"Abies_concolor","CNCT_26ABCO31",2,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,2
"10698","AND",1987,"Abies_concolor","CNCT_26ABCO31",44,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,44
"10699","AND",1991,"Abies_concolor","CNCT_26ABCO31",152,"PARTIALCONECOUNT",55.3,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,152
"10700","AND",1993,"Abies_concolor","CNCT_26ABCO31",1,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,1
"10701","AND",1995,"Abies_concolor","CNCT_26ABCO31",65,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,65
"10702","AND",1997,"Abies_concolor","CNCT_26ABCO31",24,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,24
"10703","AND",1999,"Abies_concolor","CNCT_26ABCO31",15,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,15
"10704","AND",2001,"Abies_concolor","CNCT_26ABCO31",1,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,1
"10705","AND",2003,"Abies_concolor","CNCT_26ABCO31",14,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,14
"10706","AND",2006,"Abies_concolor","CNCT_26ABCO31",46,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,46
"10707","AND",2008,"Abies_concolor","CNCT_26ABCO31",4,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,4
"10708","AND",2009,"Abies_concolor","CNCT_26ABCO31",10,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,10
"10709","AND",2011,"Abies_concolor","CNCT_26ABCO31",28,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,28
"10710","AND",2014,"Abies_concolor","CNCT_26ABCO31",42,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,42
"10711","AND",2016,"Abies_concolor","CNCT_26ABCO31",50,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,50
"10712","AND",1981,"Abies_concolor","CNCT_26ABCO32",24,"PARTIALCONECOUNT",38.1,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,24
"10713","AND",1982,"Abies_concolor","CNCT_26ABCO32",16,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,16
"10714","AND",1984,"Abies_concolor","CNCT_26ABCO32",1,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,1
"10715","AND",1987,"Abies_concolor","CNCT_26ABCO32",62,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,62
"10716","AND",1991,"Abies_concolor","CNCT_26ABCO32",73,"PARTIALCONECOUNT",43.2,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,73
"10717","AND",1993,"Abies_concolor","CNCT_26ABCO32",1,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,1
"10718","AND",1995,"Abies_concolor","CNCT_26ABCO32",475,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,475
"10719","AND",1997,"Abies_concolor","CNCT_26ABCO32",35,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,35
"10720","AND",1999,"Abies_concolor","CNCT_26ABCO32",75,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,75
"10721","AND",2001,"Abies_concolor","CNCT_26ABCO32",70,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,70
"10722","AND",2003,"Abies_concolor","CNCT_26ABCO32",63,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,63
"10723","AND",2005,"Abies_concolor","CNCT_26ABCO32",10,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,10
"10724","AND",2006,"Abies_concolor","CNCT_26ABCO32",60,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,60
"10725","AND",2008,"Abies_concolor","CNCT_26ABCO32",11,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,11
"10726","AND",2009,"Abies_concolor","CNCT_26ABCO32",40,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,40
"10727","AND",2011,"Abies_concolor","CNCT_26ABCO32",26,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,26
"10728","AND",2014,"Abies_concolor","CNCT_26ABCO32",75,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,75
"10729","AND",2016,"Abies_concolor","CNCT_26ABCO32",67,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,67
"10730","AND",1981,"Abies_concolor","CNCT_26ABCO33",40,"PARTIALCONECOUNT",50,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,40
"10731","AND",1982,"Abies_concolor","CNCT_26ABCO33",1,"PARTIALCONECOUNT",NA,NA,"Pinaceae","Abies","concolor",2,"wind","EM","needleleaf","evergreen","fall",34.28470563,"monoecious","tolerant","tree","no","no","abiotic",NA,1
